;ID_ANUNCIO;TIPO_IMOVEL;TITULO;QUARTO_INFOS;QTD_QUARTOS;AREA_M2;GARAGEM_INFOS;VAGAS_GARAGEM;BANHEIROS_INFOS;QTD_BANHEIROS;CIDADE;BAIRRO;VALOR_RS;IPTU_RS;CONDOMINIO_RS;DATA_PUBLICACAO;LINK
3370;1058750475;Apartamento;Apartamento para Venda em Salvador, Pituba, 3 dormitórios, 2 suítes, 4 banheiros, 2 vagas;3 quartos;3.0;95.0;2 vagas de garagem;2.0;4 banheiros;4.0;Salvador;Pituba;700000.0;2000.0;700.0;2023-02-04 13:26;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pituba-3-dormitorios-2-suites-4-banheiros-2-vagas-1058750475
3371;1133274219;Apartamento;Apartamento para Venda em Salvador, Pituba, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga;2 quartos;2.0;117.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Pituba;580000.0;1448.0;880.0;2023-02-04 13:26;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pituba-2-dormitorios-1-suite-2-banheiros-1-vaga-1133274219
3372;946822270;Apartamento;Cobertura 02 Quartos ,Ondina ,02 Garagens .;2 quartos;2.0;114.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Ondina;670000.0;409.0;840.0;2023-02-04 13:25;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-02-quartos-ondina-02-garagens-946822270
3373;988899619;Apartamento;COBERTURA para Venda ARMAÇÃO, SALVADOR 4 dormitórios sendo 3 suítes, 2 salas, 5 banheiros,;4 quartos;4.0;233.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Armação;2000000.0;3546.0;2120.0;2023-02-04 13:25;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-para-venda-armacao-salvador-4-dormitorios-sendo-3-suites-2-salas-5-banheiros-988899619
3374;1053948560;Apartamento;Apartamento para Venda em Salvador, Horto Florestal, 3 dormitórios, 3 suítes, 1 banheiro, ;3 quartos;3.0;110.0;2 vagas de garagem;2.0;1 banheiro;1.0;Salvador;Horto Florestal;900000.0;525.0;1396.0;2023-02-04 13:23;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-horto-florestal-3-dormitorios-3-suites-1-banheiro-1053948560
3375;1051377371;Apartamento;Oportunidade de repasse última unidade 4 suítes 167 m2 Horto Florestal - Salvador - BA;4 quartos;4.0;167.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Horto Florestal;1500000.0;;;2023-02-04 13:23;https://ba.olx.com.br/grande-salvador/imoveis/oportunidade-de-repasse-ultima-unidade-4-suites-167-m2-horto-florestal-salvador-ba-1051377371
3376;999878465;Apartamento;Apartamento 1/4 em Jardim Armação - Salvador - BA;1 quarto;1.0;45.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Armação;328000.0;970.0;;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-1-4-em-jardim-armacao-salvador-ba-999878465
3377;918452078;Apartamento;Apartamento para Venda em Salvador, ArmaÇÃo, 4 dormitórios, 3 suítes, 7 banheiros, 3 vagas;4 quartos;4.0;233.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Armação;1980000.0;300.0;;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-armacao-4-dormitorios-3-suites-7-banheiros-3-vagas-918452078
3378;987415129;Apartamento;Apartamento para venda com 2 quartos na Barra - Salvador - Bahia;3 quartos;3.0;92.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Barra;450000.0;129.0;516.0;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-2-quartos-na-barra-salvador-bahia-987415129
3379;985159532;Apartamento;3 suítes 128 metros em construção. Em alphaville;3 quartos;3.0;128.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Alphaville I;1120000.0;1.0;1.0;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/3-suites-128-metros-em-construcao-em-alphaville-985159532
3380;1122069951;Apartamento;Apartamento para venda tem 140 metros quadrados com 4 quartos em Curuzu - Salvador - BA;4 quartos;4.0;140.0;;;2 banheiros;2.0;Salvador;Curuzu;190000.0;;;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-140-metros-quadrados-com-4-quartos-em-curuzu-salvador-ba-1122069951
3381;923085428;Apartamento;Apartamento para Venda em Salvador, Luiz Anselmo, 3 dormitórios, 2 banheiros, 1 vaga;3 quartos;3.0;80.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Luiz Anselmo;230000.0;472.0;260.0;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-luiz-anselmo-3-dormitorios-2-banheiros-1-vaga-923085428
3382;1060844185;Apartamento;Cobertura para venda 4/4 03 (três) Garagens Itaigara - Salvador - BA;4 quartos;4.0;252.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Itaigara;1400000.0;252.0;2085.0;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-para-venda-4-4-03-tres-garagens-itaigara-salvador-ba-1060844185
3383;1088388391;Apartamento;Apartamento para venda tem 78 metros quadrados com 2 quartos em Armação - Salvador - BA;2 quartos;2.0;78.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Armação;455000.0;78.0;650.0;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-78-metros-quadrados-com-2-quartos-em-armacao-salvador-ba-1088388391
3384;914705750;Apartamento;Condomínio Allegri;2 quartos;2.0;58.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Cabula;370000.0;146.0;321.0;2023-02-04 13:22;https://ba.olx.com.br/grande-salvador/imoveis/condominio-allegri-914705750
3385;1142837480;Apartamento;Apartamento para venda tem 87 m² com 3 quartos, 2 vagas, Pátio Arvoredo Brotas;3 quartos;3.0;87.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Acupe de Brotas;529000.0;142.0;580.0;2023-02-04 13:21;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-87-m-com-3-quartos-2-vagas-patio-arvoredo-brotas-1142837480
3386;1076233959;Apartamento;Apto 3 quartos com suíte e varanda no Cidade Jardim, Pronto para Morar;3 quartos;3.0;87.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Candeal;654001.0;;;2023-02-04 13:21;https://ba.olx.com.br/grande-salvador/imoveis/apto-3-quartos-com-suite-e-varanda-no-cidade-jardim-pronto-para-morar-1076233959
3387;1092241218;Apartamento;Quarto/sala, Infraestrutura, Praça Ana Lúcia Magalhães, Itaigara;1 quarto;1.0;50.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Itaigara;350000.0;100.0;550.0;2023-02-04 13:20;https://ba.olx.com.br/grande-salvador/imoveis/quarto-sala-infraestrutura-praca-ana-lucia-magalhaes-itaigara-1092241218
3388;1085415596;Apartamento;Kitnet com 1 dormitório à venda, 30 m² por R$ 48.000,00 - Massaranduba - Salvador/BA;1 quarto;1.0;30.0;;;1 banheiro;1.0;Salvador;Massaranduba;48000.0;;;2023-02-04 13:19;https://ba.olx.com.br/grande-salvador/imoveis/kitnet-com-1-dormitorio-a-venda-30-m-por-r-48-000-00-massaranduba-salvador-ba-1085415596
3389;912399819;Apartamento;Apartamento com 2 quartos à venda, por R$ 140.000 - Fazenda Grande do Retiro - Salvador/BA;2 quartos;2.0;80.0;;;2 banheiros;2.0;Salvador;Fazenda Grande do Retiro;140000.0;;;2023-02-04 13:19;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-a-venda-por-r-140-000-fazenda-grande-do-retiro-salvador-ba-912399819
3390;1066300666;Apartamento;Apartamento para Venda em Salvador, Armação, 3 dormitórios, 3 suítes, 4 banheiros, 3 vagas;3 quartos;3.0;138.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Armação;1189999.0;;1197.0;2023-02-04 13:18;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-armacao-3-dormitorios-3-suites-4-banheiros-3-vagas-1066300666
3391;991922112;Apartamento;Apartamento para venda possui 58 metros quadrados com 2 quartos em Luiz Anselmo - Salvador;2 quartos;2.0;58.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Luiz Anselmo;405000.0;180.0;366.0;2023-02-04 13:18;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-58-metros-quadrados-com-2-quartos-em-luiz-anselmo-salvador-991922112
3392;1126426683;Apartamento;Patamares - Andar alto - Fino acabamento - 4 suítes - Closet c/ banheira - Climatizado - 4;4 quartos;4.0;276.0;4 vagas de garagem;4.0;5 ou mais banheiros;5.0;Salvador;Patamares;3350000.0;3364.0;1800.0;2023-02-04 13:18;https://ba.olx.com.br/grande-salvador/imoveis/patamares-andar-alto-fino-acabamento-4-suites-closet-c-banheira-climatizado-4-1126426683
3393;1037453627;Apartamento;Apartamento à venda, 94 m² por R$ 450.000,00 - Graça - Salvador/BA;2 quartos;2.0;94.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Graça;450000.0;130.0;500.0;2023-02-04 13:18;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-94-m-por-r-450-000-00-graca-salvador-ba-1037453627
3394;1108664645;Apartamento;Apartamento para Venda em Salvador, Horto Bela Vista, 3 dormitórios, 2 suítes, 3 banheiros;3 quartos;3.0;144.0;3 vagas de garagem;3.0;3 banheiros;3.0;Salvador;Horto Bela Vista;920000.0;2400.0;836.0;2023-02-04 13:15;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-horto-bela-vista-3-dormitorios-2-suites-3-banheiros-1108664645
3395;1124205056;Apartamento;Apartamento para Venda em Salvador, Caminho das Árvores, 1 dormitório, 1 banheiro, 1 vaga;1 quarto;1.0;28.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Caminho das Árvores;269000.0;100.0;450.0;2023-02-04 13:15;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-caminho-das-arvores-1-dormitorio-1-banheiro-1-vaga-1124205056
3396;975783333;Apartamento;2 QUARTOS DECORADO - AO LADO DO SHOPPING SALVADOR NORTE;2 quartos;2.0;50.0;2 vagas de garagem;2.0;1 banheiro;1.0;Salvador;São Cristóvão;142000.0;;200.0;2023-02-04 13:15;https://ba.olx.com.br/grande-salvador/imoveis/2-quartos-decorado-ao-lado-do-shopping-salvador-norte-975783333
3397;1109511090;Apartamento;Apartamento para venda com 40 metros quadrados com 1 quarto em Rio Vermelho - Salvador - B;1 quarto;1.0;40.0;;;1 banheiro;1.0;Salvador;Rio Vermelho;230000.0;300.0;;2023-02-04 13:15;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-40-metros-quadrados-com-1-quarto-em-rio-vermelho-salvador-b-1109511090
3398;1082821488;Apartamento;Apartamento 2/4 Ed. Vila nova Candeal, Nascente!;2 quartos;2.0;63.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Candeal;410000.0;90.0;699.0;2023-02-04 13:15;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-2-4-ed-vila-nova-candeal-nascente-1082821488
3399;1098208053;Apartamento;Apartamento 4/4 sendo 4 suítes, 305 m² por R$ 1.930.000 - Patamares - Salvador/BA;4 quartos;4.0;305.0;;;4 banheiros;4.0;Salvador;Patamares;1930000.0;;;2023-02-04 13:15;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-4-4-sendo-4-suites-305-m-por-r-1-930-000-patamares-salvador-ba-1098208053
3400;1124917463;Apartamento;APARTAMENTO SALVADOR PATAMARES;3 quartos;3.0;172.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Patamares;1790000.0;2871.0;960.0;2023-02-04 13:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-salvador-patamares-1124917463
3401;924215827;Apartamento;Apartamento 150 metros quadrados com 3 quartos em Patamares - Salvador - BA;3 quartos;3.0;150.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Patamares;989900.0;;;2023-02-04 13:12;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-150-metros-quadrados-com-3-quartos-em-patamares-salvador-ba-924215827
3402;993237351;Apartamento;Apartamento à venda, 250 m² por R$ 1.650.000,00 - Rio Vermelho - Salvador/BA;4 quartos;4.0;250.0;2 vagas de garagem;2.0;4 banheiros;4.0;Salvador;Rio Vermelho;1650000.0;496.0;;2023-02-04 13:12;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-250-m-por-r-1-650-000-00-rio-vermelho-salvador-ba-993237351
3403;1031336375;Apartamento;Apartamento 3/4 sendo uma suíte, andar baixo, localização privilegiada!;3 quartos;3.0;90.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Candeal;479000.0;1400.0;960.0;2023-02-04 13:12;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-3-4-sendo-uma-suite-andar-baixo-localizacao-privilegiada-1031336375
3404;1080575145;Apartamento;ROSSINI - 04 QUARTOS - PITUBA;4 quartos;4.0;106.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;710000.0;280.0;990.0;2023-02-04 13:12;https://ba.olx.com.br/grande-salvador/imoveis/rossini-04-quartos-pituba-1080575145
3405;1025615822;Apartamento;Apartamento de 47 metros quadrados no bairro Rio Vermelho com 1 quarto;1 quarto;1.0;47.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Rio Vermelho;475000.0;;230.0;2023-02-04 13:12;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-de-47-metros-quadrados-no-bairro-rio-vermelho-com-1-quarto-1025615822
3406;1074015643;Apartamento;1/4 - Varandas Da Villa;1 quarto;1.0;43.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Matatu;285000.0;;600.0;2023-02-04 13:11;https://ba.olx.com.br/grande-salvador/imoveis/1-4-varandas-da-villa-1074015643
3407;1046743911;Apartamento;3/4 + Dependência - Pituba;3 quartos;3.0;112.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Pituba;350000.0;;350.0;2023-02-04 13:11;https://ba.olx.com.br/grande-salvador/imoveis/3-4-dependencia-pituba-1046743911
3408;1113802826;Apartamento;2 suítes na Pituba com 93m²;2 quartos;2.0;93.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;700000.0;1800.0;750.0;2023-02-04 13:09;https://ba.olx.com.br/grande-salvador/imoveis/2-suites-na-pituba-com-93m-1113802826
3409;991915669;Apartamento;Apartamento para venda tem 400 metros quadrados com 5 quartos em Graça - Salvador - BA;5 ou mais quartos;5.0;400.0;4 vagas de garagem;4.0;5 ou mais banheiros;5.0;Salvador;Graça;2400000.0;924.0;3100.0;2023-02-04 13:09;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-400-metros-quadrados-com-5-quartos-em-graca-salvador-ba-991915669
3410;1092824127;Apartamento;Cód. 14667 São Cristovão 2/4 Reformado no Cond. Garden São Cristovão;2 quartos;2.0;48.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;São Cristóvão;137000.0;150.0;250.0;2023-02-04 13:09;https://ba.olx.com.br/grande-salvador/imoveis/cod-14667-sao-cristovao-2-4-reformado-no-cond-garden-sao-cristovao-1092824127
3411;989011394;Apartamento;Itaigara com 4|4, 03G e 166M² no Reserva do Alto do Itaigara;4 quartos;4.0;166.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Itaigara;1550000.0;4000.0;1035.0;2023-02-04 13:09;https://ba.olx.com.br/grande-salvador/imoveis/itaigara-com-4-4-03g-e-166m-no-reserva-do-alto-do-itaigara-989011394
3412;1142831580;Apartamento;Venda;5 ou mais quartos;5.0;98.0;1 vaga de garagem;1.0;5 ou mais banheiros;5.0;Salvador;Pernambués;0.0;;;2023-02-04 13:09;https://ba.olx.com.br/grande-salvador/imoveis/venda-1142831580
3413;935904228;Apartamento;Barra com 5|4, 03G e 330m² no Cond. Palazzo Taormina;5 ou mais quartos;5.0;330.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Barra;2100000.0;3500.0;2100.0;2023-02-04 13:09;https://ba.olx.com.br/grande-salvador/imoveis/barra-com-5-4-03g-e-330m-no-cond-palazzo-taormina-935904228
3414;1139154384;Apartamento;Apartamento para venda com 60 metros quadrados com 1 quarto em Pituba - Salvador - BA;1 quarto;1.0;60.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Pituba;350000.0;180.0;840.0;2023-02-04 13:08;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-60-metros-quadrados-com-1-quarto-em-pituba-salvador-ba-1139154384
3415;1043981799;Apartamento;Apartamento quarto e sala com piscina na Barra - Salvador - BA;1 quarto;1.0;45.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Barra;365000.0;95.0;770.0;2023-02-04 13:08;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-quarto-e-sala-com-piscina-na-barra-salvador-ba-1043981799
3416;1055676127;Apartamento;Apartamento a venda, 1/4, 56m², Campo Grande, Salvador/BA.;1 quarto;1.0;56.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Campo Grande;270000.0;;;2023-02-04 13:05;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-1-4-56m-campo-grande-salvador-ba-1055676127
3417;936418739;Apartamento;3 Suítes - 135 m² - Varanda Gourmet - 2 Vagas de Garagem;3 quartos;3.0;134.0;2 vagas de garagem;2.0;5 ou mais banheiros;5.0;Salvador;Pituaçu;979350.0;635.0;1005.0;2023-02-04 13:05;https://ba.olx.com.br/grande-salvador/imoveis/3-suites-135-m-varanda-gourmet-2-vagas-de-garagem-936418739
3418;1142830037;Apartamento;Apartamento para venda em Boca da Mata;2 quartos;2.0;50.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Boca da Mata;105000.0;;100.0;2023-02-04 13:04;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-boca-da-mata-1142830037
3419;1115861079;Apartamento;Apartamento 4/4 Suítes, Pituba, Alto padrão, 220m²;4 quartos;4.0;220.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Pituba;1250000.0;;1600.0;2023-02-04 13:02;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-4-4-suites-pituba-alto-padrao-220m-1115861079
3420;1134393743;Apartamento;Apartamento com 2 dormitórios à venda, 70 m² por R$ 350.000,00 - Costa Azul - Salvador/BA;2 quartos;2.0;70.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Costa Azul;350000.0;100.0;770.0;2023-02-04 13:02;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-dormitorios-a-venda-70-m-por-r-350-000-00-costa-azul-salvador-ba-1134393743
3421;1087500513;Apartamento;1/4   ARMAÇÃO;1 quarto;1.0;39.0;2 vagas de garagem;2.0;1 banheiro;1.0;Salvador;Armação;140000.0;200.0;350.0;2023-02-04 13:02;https://ba.olx.com.br/grande-salvador/imoveis/1-4-armacao-1087500513
3422;1142829274;Apartamento;Saint Mathieu, 4 Quartos , 01 suíte, 132 m², varanda, dependências, armários, 01 vaga, Jd.;4 quartos;4.0;132.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Jardim Apipema;610000.0;1500.0;180.0;2023-02-04 13:01;https://ba.olx.com.br/grande-salvador/imoveis/saint-mathieu-4-quartos-01-suite-132-m-varanda-dependencias-armarios-01-vaga-jd-1142829274
3423;1142829241;Apartamento;Lindo 2/4 com varanda e VISTA MAR em Piatã - Salvador - Bahia;2 quartos;2.0;55.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Piatã;295000.0;350.0;350.0;2023-02-04 13:01;https://ba.olx.com.br/grande-salvador/imoveis/lindo-2-4-com-varanda-e-vista-mar-em-piata-salvador-bahia-1142829241
3424;1057271916;Apartamento;Apartamento para venda tem 70 metros quadrados com 2 quartos em Pernambués - Salvador - BA;2 quartos;2.0;70.0;;;1 banheiro;1.0;Salvador;Pernambués;110000.0;;;2023-02-04 13:01;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-70-metros-quadrados-com-2-quartos-em-pernambues-salvador-ba-1057271916
3425;1142828954;Apartamento;Apartamento no Orizon com 5 dorm e 339m, Barra - Salvador;5 ou mais quartos;5.0;339.0;5 ou mais vagas de garagem;5.0;5 ou mais banheiros;5.0;Salvador;Barra;5254720.0;7523.0;;2023-02-04 13:00;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-no-orizon-com-5-dorm-e-339m-barra-salvador-1142828954
3426;1142828795;Apartamento;Apartamento para venda tem 66 metros quadrados com 2 quartos em Tancredo Neves - Salvador ;2 quartos;2.0;66.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Tancredo Neves;190000.0;1.0;1.0;2023-02-04 13:00;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-66-metros-quadrados-com-2-quartos-em-tancredo-neves-salvador-1142828795
3427;1142828731;Apartamento;apartamento - Pituba - Salvador;4 quartos;4.0;139.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;1100000.0;3282.0;1391.0;2023-02-04 13:00;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-pituba-salvador-1142828731
3428;1098862290;Apartamento;Bom apartamento com 128 m², 2 quartos, suíte, 2 vagas, andar alto, v. mar  ,Jardim Apipema;2 quartos;2.0;128.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Jardim Apipema;400000.0;1430.0;1409.0;2023-02-04 12:59;https://ba.olx.com.br/grande-salvador/imoveis/bom-apartamento-com-128-m-2-quartos-suite-2-vagas-andar-alto-v-mar-jardim-apipema-1098862290
3429;1126805467;Apartamento;Apartamento para Venda em Salvador, Pituba, 2 dormitórios, 2 banheiros, 1 vaga;2 quartos;2.0;80.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Pituba;290000.0;120.0;490.0;2023-02-04 12:59;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pituba-2-dormitorios-2-banheiros-1-vaga-1126805467
3430;1049111164;Apartamento;Apartamento à venda, 84 m² por R$ 570.000,00 - Pituba - Salvador/BA;2 quartos;2.0;84.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Pituba;570000.0;100.0;950.0;2023-02-04 12:59;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-84-m-por-r-570-000-00-pituba-salvador-ba-1049111164
3431;1043924766;Apartamento;A venda Apartamento / Village 100 m 3 suítes, duplex, nascente;3 quartos;3.0;100.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Praia do Flamengo;570000.0;640.0;300.0;2023-02-04 12:56;https://ba.olx.com.br/grande-salvador/imoveis/a-venda-apartamento-village-100-m-3-suites-duplex-nascente-1043924766
3432;907572836;Apartamento;"4/4, 152m2, ""Oportunidade"" venda R$ 850mil ou aluguel total R$ 5.921 Caminho das Árvores";4 quartos;4.0;152.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Caminho das Árvores;850000.0;;;2023-02-04 12:56;https://ba.olx.com.br/grande-salvador/imoveis/4-4-152m2-oportunidade-venda-r-850mil-ou-aluguel-total-r-5-921-caminho-das-arvores-907572836
3433;1076927206;Apartamento;Apartamento para Venda em Salvador, Pituba, 2 dormitórios, 2 suítes, 1 banheiro, 2 vagas;2 quartos;2.0;93.0;2 vagas de garagem;2.0;1 banheiro;1.0;Salvador;Pituba;550000.0;214.0;1250.0;2023-02-04 12:56;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pituba-2-dormitorios-2-suites-1-banheiro-2-vagas-1076927206
3434;1119890010;Apartamento;Apartamento para Venda em Salvador, Itaigara, 2 dormitórios, 1 suíte, 3 banheiros, 2 vagas;2 quartos;2.0;73.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Itaigara;620000.0;;;2023-02-04 12:55;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-itaigara-2-dormitorios-1-suite-3-banheiros-2-vagas-1119890010
3435;1119888769;Apartamento;Apartamento para Venda em Salvador, Itaigara, 4 dormitórios, 3 suítes, 2 banheiros, 2 vaga;4 quartos;4.0;155.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Itaigara;1250000.0;;1000.0;2023-02-04 12:55;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-itaigara-4-dormitorios-3-suites-2-banheiros-2-vaga-1119888769
3436;1142824591;Apartamento;Venda Apartamento Village ;2 quartos;2.0;;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;São João do Cabrito;40000.0;;;2023-02-04 12:53;https://ba.olx.com.br/grande-salvador/imoveis/venda-apartamento-village-1142824591
3437;991126621;Apartamento;Apartamento para venda com 58 m² com 2 quartos em Parque Bela Vista - Salvador - BA;2 quartos;2.0;58.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Brotas;460000.0;;;2023-02-04 12:53;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-58-m-com-2-quartos-em-parque-bela-vista-salvador-ba-991126621
3438;991131295;Apartamento;Apartamento para venda com 82 m² com 2/4 reversível para 3 quartos em Jardim Apipema - Sal;2 quartos;2.0;82.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Jardim Apipema;735000.0;2960.0;635.0;2023-02-04 12:53;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-82-m-com-2-4-reversivel-para-3-quartos-em-jardim-apipema-sal-991131295
3439;1116242783;Apartamento;Apartamento para Venda em Salvador, Brotas, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas;3 quartos;3.0;68.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Brotas;430000.0;60.0;;2023-02-04 12:53;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-brotas-3-dormitorios-1-suite-3-banheiros-2-vagas-1116242783
3440;1011121082;Apartamento;Apartamento à Venda na Graça com 3 Quartos. Salvador -Bahia;3 quartos;3.0;102.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Graça;760000.0;560.0;;2023-02-04 12:53;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-na-graca-com-3-quartos-salvador-bahia-1011121082
3441;1022990677;Apartamento;Apartamento para Venda em Salvador, Jardim Apipema, 4 dormitórios, 4 suítes, 6 banheiros, ;4 quartos;4.0;479.0;5 ou mais vagas de garagem;5.0;5 ou mais banheiros;5.0;Salvador;Jardim Apipema;3500000.0;1535.0;3630.0;2023-02-04 12:52;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-jardim-apipema-4-dormitorios-4-suites-6-banheiros-1022990677
3442;1080236125;Apartamento;Cobertura para Venda em Salvador, Costa Azul, 4 dormitórios, 3 suítes, 4 banheiros, 2 vaga;4 quartos;4.0;157.0;2 vagas de garagem;2.0;4 banheiros;4.0;Salvador;Costa Azul;425000.0;1450.0;1450.0;2023-02-04 12:52;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-para-venda-em-salvador-costa-azul-4-dormitorios-3-suites-4-banheiros-2-vaga-1080236125
